url,label
http://secure-update-account-paypal-xxxxxxxxxxxx.xyz/login,phishing
https://example9088.com/path33,benign
https://example6369.com/path52,benign
http://secure-update-account-paypal-xxxxxxxxxxxxx.xyz/login,phishing
https://example1935.com/path49,benign
http://114.64.81.5/login.php,phishing
https://example7828.com/path56,benign
http://8.107.64.215/login.php,phishing
https://example7329.com/path62,benign
http://34.151.180.173/login.php,phishing
https://example4140.com/path11,benign
https://example620.com/path46,benign
http://185.35.225.123/login.php,phishing
http://120.141.97.235/login.php,phishing
http://secure-update-account-paypal-xxxxxx.ml/login,phishing
https://example2168.com/path33,benign
https://example8879.com/path72,benign
https://example6600.com/path41,benign
http://secure-update-account-paypal-xxxxxxxxxxxxx.tk/login,phishing
http://177.7.7.93/login.php,phishing
http://secure-update-account-paypal-xxxxxxxxx.xyz/login,phishing
http://secure-update-account-paypal-x.com/login,phishing
http://secure-update-account-paypal-xxxxxxxx.tk/login,phishing
http://152.45.72.7/login.php,phishing
https://example1594.com/path60,benign
http://242.112.82.219/login.php,phishing
https://example8522.com/path21,benign
https://example3577.com/path66,benign
https://example3063.com/path96,benign
https://example4356.com/path30,benign
http://secure-update-account-paypal-xxxxxxxxxxxxxxxxxxxx.ml/login,phishing
https://example507.com/path69,benign
http://192.255.61.33/login.php,phishing
http://secure-update-account-paypal-xxxxxxxxxx.click/login,phishing
http://secure-update-account-paypal-xxxxxxxxxxx.ml/login,phishing
https://example6788.com/path59,benign
https://example3124.com/path20,benign
http://102.87.194.137/login.php,phishing
http://143.193.78.217/login.php,phishing
http://12.27.177.154/login.php,phishing
http://19.210.145.93/login.php,phishing
http://163.135.227.76/login.php,phishing
http://secure-update-account-paypal-xxxxxxx.tk/login,phishing
http://251.13.20.156/login.php,phishing
https://example4726.com/path5,benign
http://secure-update-account-paypal-xxxxxxxxxxxxxxxxx.click/login,phishing
https://example9350.com/path36,benign
http://secure-update-account-paypal-xxxxxxxxxxxxxxxxxxxx.ml/login,phishing
http://103.65.63.116/login.php,phishing
https://example4099.com/path32,benign
https://example8538.com/path70,benign
https://example5911.com/path75,benign
http://secure-update-account-paypal-xxxxxxxxxxxxxxx.ml/login,phishing
https://example942.com/path92,benign
https://example8095.com/path63,benign
https://example621.com/path7,benign
https://example7959.com/path24,benign
https://example3018.com/path39,benign
https://example9331.com/path45,benign
https://example9560.com/path55,benign
https://example9573.com/path57,benign
http://secure-update-account-paypal-xxxxxxxxxxxxxxxxxx.ml/login,phishing
http://158.246.39.35/login.php,phishing
http://secure-update-account-paypal-x.click/login,phishing
http://secure-update-account-paypal-xxxxx.ml/login,phishing
http://secure-update-account-paypal-xxxxxxxxxxxxxxx.com/login,phishing
http://85.255.48.69/login.php,phishing
http://82.97.248.213/login.php,phishing
http://secure-update-account-paypal-xxxx.click/login,phishing
https://example3140.com/path67,benign
https://example2937.com/path52,benign
http://21.185.101.168/login.php,phishing
https://example7319.com/path74,benign
https://example9337.com/path90,benign
https://example4718.com/path34,benign
http://250.215.161.152/login.php,phishing
http://secure-update-account-paypal-xxxxx.click/login,phishing
http://216.57.150.107/login.php,phishing
https://example8762.com/path63,benign
http://secure-update-account-paypal-xxxxxxxxxxxxxxx.ml/login,phishing
http://secure-update-account-paypal-xxxxxxxxxxx.xyz/login,phishing
http://secure-update-account-paypal-xxxxxxxxxxxxx.com/login,phishing
https://example2795.com/path87,benign
http://33.187.76.77/login.php,phishing
https://example6809.com/path80,benign
https://example7405.com/path97,benign
http://96.220.181.42/login.php,phishing
https://example2273.com/path78,benign
https://example1177.com/path67,benign
http://245.33.112.233/login.php,phishing
https://example3208.com/path42,benign
https://example5584.com/path45,benign
https://example4805.com/path57,benign
http://secure-update-account-paypal-xxxxxxxxxxxxx.com/login,phishing
https://example1608.com/path26,benign
http://116.152.156.93/login.php,phishing
https://example7577.com/path16,benign
http://secure-update-account-paypal-xx.com/login,phishing
https://example2976.com/path3,benign
http://190.190.175.57/login.php,phishing
http://148.158.16.28/login.php,phishing
http://99.134.192.122/login.php,phishing
http://63.1.229.194/login.php,phishing
http://12.48.253.125/login.php,phishing
http://199.158.161.112/login.php,phishing
https://example8194.com/path39,benign
http://217.204.14.92/login.php,phishing
https://example1274.com/path44,benign
https://example7440.com/path48,benign
http://secure-update-account-paypal-xxxxxxxxxxxxxxxx.tk/login,phishing
https://example8585.com/path48,benign
http://94.207.88.5/login.php,phishing
https://example9589.com/path34,benign
http://104.232.123.145/login.php,phishing
http://87.104.220.176/login.php,phishing
https://example5367.com/path64,benign
https://example1155.com/path91,benign
http://183.196.175.198/login.php,phishing
http://242.255.81.218/login.php,phishing
https://example7710.com/path96,benign
https://example7103.com/path6,benign
https://example7331.com/path91,benign
https://example4351.com/path47,benign
https://example2961.com/path46,benign
http://secure-update-account-paypal-xxxxxxxxxxxxxxxxx.click/login,phishing
https://example2329.com/path28,benign
https://example8911.com/path30,benign
https://example9164.com/path52,benign
https://example5557.com/path28,benign
http://198.223.222.223/login.php,phishing
http://99.181.209.244/login.php,phishing
http://174.174.200.9/login.php,phishing
http://219.122.236.96/login.php,phishing
http://134.228.193.237/login.php,phishing
https://example6464.com/path29,benign
https://example151.com/path38,benign
http://secure-update-account-paypal-xxxxxx.com/login,phishing
http://secure-update-account-paypal-xxxxxxxxxxxxxxxxxx.ml/login,phishing
http://secure-update-account-paypal-xxxxxxxxxxxxxxxxxxxx.click/login,phishing
https://example1940.com/path24,benign
http://secure-update-account-paypal-xxxx.ml/login,phishing
http://secure-update-account-paypal-xxxxxxxxxxxxxxxx.click/login,phishing
http://secure-update-account-paypal-xxxxxx.com/login,phishing
https://example6850.com/path71,benign
http://111.52.81.35/login.php,phishing
https://example2972.com/path92,benign
https://example3544.com/path49,benign
http://29.206.10.30/login.php,phishing
http://104.88.247.60/login.php,phishing
https://example9707.com/path55,benign
https://example5301.com/path85,benign
http://108.66.226.8/login.php,phishing
https://example3895.com/path65,benign
http://28.113.226.251/login.php,phishing
http://100.136.86.99/login.php,phishing
http://secure-update-account-paypal-xxxxxxxxxxxxxx.tk/login,phishing
https://example4914.com/path97,benign
http://secure-update-account-paypal-xxx.com/login,phishing
https://example6640.com/path62,benign
https://example9941.com/path64,benign
https://example7183.com/path66,benign
http://secure-update-account-paypal-xxxxxxx.com/login,phishing
https://example8234.com/path55,benign
http://112.161.61.88/login.php,phishing
https://example9728.com/path17,benign
https://example8133.com/path80,benign
https://example23.com/path75,benign
http://secure-update-account-paypal-xxxxxxxx.click/login,phishing
https://example9896.com/path73,benign
https://example4920.com/path33,benign
http://231.140.10.64/login.php,phishing
https://example9629.com/path6,benign
http://56.84.69.225/login.php,phishing
http://119.65.54.239/login.php,phishing
https://example8845.com/path68,benign
https://example8992.com/path18,benign
http://secure-update-account-paypal-xxxxxxxxxxxxxxxxxxx.click/login,phishing
http://159.168.46.154/login.php,phishing
http://secure-update-account-paypal-xxxxxxxxxxxxxxx.com/login,phishing
https://example1752.com/path79,benign
https://example6908.com/path30,benign
http://96.192.242.90/login.php,phishing
http://25.63.63.58/login.php,phishing
https://example5633.com/path50,benign
https://example6644.com/path37,benign
http://99.94.17.171/login.php,phishing
http://186.136.133.67/login.php,phishing
https://example5318.com/path43,benign
http://248.145.195.179/login.php,phishing
http://97.69.252.94/login.php,phishing
https://example1728.com/path16,benign
http://71.53.82.104/login.php,phishing
https://example8276.com/path57,benign
https://example9823.com/path35,benign
https://example4465.com/path5,benign
http://secure-update-account-paypal-x.xyz/login,phishing
http://128.186.74.10/login.php,phishing
http://secure-update-account-paypal-xxxxxxxxxxxxxx.tk/login,phishing
http://secure-update-account-paypal-xxxxx.click/login,phishing
http://secure-update-account-paypal-xxxxxxxxxxxxxx.click/login,phishing
http://60.38.128.142/login.php,phishing
http://secure-update-account-paypal-xxxxxxxxxx.ml/login,phishing
http://secure-update-account-paypal-xxxxxxxxxxx.click/login,phishing
http://secure-update-account-paypal-xxxxxxxx.click/login,phishing
https://example9445.com/path21,benign
https://example6546.com/path27,benign
http://169.175.104.218/login.php,phishing
http://221.168.153.35/login.php,phishing
https://example8164.com/path56,benign
https://example7201.com/path74,benign
https://example9594.com/path81,benign
http://212.65.247.232/login.php,phishing
http://secure-update-account-paypal-xxxxxxx.tk/login,phishing
https://example3399.com/path89,benign
http://secure-update-account-paypal-xxxxxxxxxxxx.click/login,phishing
http://secure-update-account-paypal-xxxxxxx.com/login,phishing
https://example3723.com/path73,benign
https://example7968.com/path45,benign
http://secure-update-account-paypal-xxxxxxxxx.com/login,phishing
https://example7689.com/path98,benign
https://example8994.com/path52,benign
http://242.38.193.146/login.php,phishing
http://secure-update-account-paypal-xxxxxxxxxxx.tk/login,phishing
https://example418.com/path6,benign
http://39.255.49.202/login.php,phishing
https://example9438.com/path57,benign
https://example9874.com/path40,benign
http://secure-update-account-paypal-xxxxxxxxxxxxxx.tk/login,phishing
https://example5441.com/path92,benign
https://example3924.com/path43,benign
https://example1432.com/path19,benign
http://secure-update-account-paypal-xxxxxxxxxxxxxxxxx.xyz/login,phishing
https://example28.com/path81,benign
https://example284.com/path28,benign
http://59.54.150.218/login.php,phishing
http://secure-update-account-paypal-xxxxx.ml/login,phishing
http://101.220.228.13/login.php,phishing
https://example3645.com/path76,benign
http://73.107.53.200/login.php,phishing
https://example5984.com/path35,benign
https://example8831.com/path21,benign
http://191.92.105.185/login.php,phishing
https://example5031.com/path36,benign
http://secure-update-account-paypal-xxxxxxxxxxx.xyz/login,phishing
http://123.216.199.85/login.php,phishing
https://example2919.com/path60,benign
http://secure-update-account-paypal-xxxxxxxxxxxxxx.com/login,phishing
https://example6983.com/path24,benign
http://secure-update-account-paypal-xxxxxxxxxxxxxxxxxxx.xyz/login,phishing
https://example1255.com/path70,benign
http://113.210.213.248/login.php,phishing
http://secure-update-account-paypal-xxxxxxxxxxxxxxx.ml/login,phishing
https://example3766.com/path39,benign
http://secure-update-account-paypal-xxxxxxxxxxxxxxxxx.com/login,phishing
http://223.76.213.210/login.php,phishing
https://example3113.com/path71,benign
https://example8060.com/path7,benign
http://211.102.31.34/login.php,phishing
https://example3388.com/path95,benign
http://159.204.48.181/login.php,phishing
https://example6315.com/path35,benign
http://95.90.36.242/login.php,phishing
http://94.32.28.159/login.php,phishing
https://example8352.com/path2,benign
https://example1921.com/path74,benign
http://secure-update-account-paypal-xxxxxxxxxxxxxxxxx.ml/login,phishing
http://238.72.63.168/login.php,phishing
https://example9394.com/path45,benign
https://example7649.com/path46,benign
http://secure-update-account-paypal-xxxxxxxxxxxxxxxxxxx.com/login,phishing
http://109.123.182.154/login.php,phishing
http://76.6.197.65/login.php,phishing
http://secure-update-account-paypal-xxxxxxxxxxxxxxxx.com/login,phishing
http://secure-update-account-paypal-xxxxxxxxxxxxxxxxx.com/login,phishing
http://120.186.247.234/login.php,phishing
https://example8216.com/path73,benign
http://secure-update-account-paypal-xxxxx.tk/login,phishing
http://secure-update-account-paypal-xxxxxx.com/login,phishing
http://secure-update-account-paypal-xxxxxxxxxx.click/login,phishing
